N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass
43;100;57;157;La;-29070.0;300;7.972;2;10860;500;156;146215.50421605108;0.29994110139783997;0;0;1251.604;7.945714789467628;1247.4772219464176;0.026285210532372538;4.126778053582484;146219.70023104938;146215.5734529958;-0.0692369447206147;-29070.067988913113;0.06798891311336774;7.972440999647851;-0.00044099964785093704;0.23086409833764052;146190.80415495837;146186.60813996007;-4.196014998306055
43;101;58;159;Ce;-31340.0;500;7.983;3;9430;640;158;148076.22237236032;0.50021233369764;0;0;1269.297;7.954522347239329;1264.7690532110532;0.028477652760670935;4.527946788946792;148080.75689661328;148076.22894982435;-0.006577464024303481;-31340.11911966595;0.11911966594925616;7.9830413676982115;-4.136769821183606e-05;0.2408745598992669;148051.35983203317;148046.8253077802;-4.534524252958363
43;102;59;161;Pr;-32490.0;500;7.986;3;9741;640;160;149938.06111607634;0.50021233369764;0;0;1285.7459999999999;7.961679286468329;1281.830365121401;0.024320713531670535;3.915634878598894;149942.04408153147;149938.12844665285;-0.0673305765085388;-32489.582843666525;-0.4171563334748498;7.986418202338648;-0.00041820233864786616;0.25114796565572306;149912.14629140642;149908.1633259513;-3.9829654551285785
43;103;60;163;Nd;-34080.0;500;7.992;3;8880;640;162;151799.4592630813;0.50021233369764;0;0;1302.696;7.967269869058225;1298.6649886564908;0.024730130941774675;4.031011343509135;151803.5579548249;151799.5269434814;-0.06768040009774268;-34079.64327869972;-0.3567213002825156;7.992415217178491;-0.00041521717849057893;0.2616876023281217;151773.15970538583;151769.06101364223;-4.098691743594827
9;86;77;163;Ir;-5310.0;400;7.734;2;*;;162;151828.22845847468;0.39961097049587996;0;0;1260.642;7.693605449391724;1254.057688250851;0.04039455060827635;6.5843117491490375;151834.8653629867;151828.28105123754;-0.052592762862332165;-5310.447885322777;0.447885322777438;7.73432265498684;-0.0003226549868395878;0.4850722404759215;151796.00351602404;151789.36661151203;-6.636904512008186
43;104;61;165;Pm;-34670.0;500;7.992;3;8840;640;164;153661.85690325953;0.50021233369764;0;0;1318.68;7.971373262397179;1315.2765882955346;0.020626737602820633;3.4034117044654977;153665.29485201443;153661.89144030996;-0.034537050436483696;-34670.21054047622;0.21054047621873906;7.992209315457148;-0.0002093154571483069;0.2724968105814297;153634.39641283292;153630.95846407802;-3.4379487549012993
9;87;78;165;Pt;-318.0;400;7.703;2;*;;164;153696.20854281652;0.39961097049587996;0;0;1270.9950000000001;7.6635928613161095;1264.492822117158;0.039407138683890786;6.502177882842034;153702.77872594888;153696.27654806606;-0.06800524954451248;-318.57098348863985;0.5709834886398539;7.703412153027514;-0.0004121530275140728;0.5010373196546951;153663.42184511473;153656.85166198236;-6.570183132367674
43;105;62;167;Sm;-35330.0;500;7.992;3;8440;640;166;155524.1856128741;0.50021233369764;0;0;1334.664;7.974063902179851;1331.6686716640352;0.017936097820149044;2.995328335964814;155527.25126547448;155524.2559371385;-0.07032426440855488;-35329.708365886334;-0.2916341136660776;7.99242110337963;-0.00042110337963041644;0.28357898706086254;155495.85290951876;155492.78725691838;-3.0656526003731415
44;106;62;168;Sm;-31640.0;300;7.971;2;7610;500;167;156459.36936473893;0.29994110139783997;-1;1;1339.128;7.955441797523217;1336.5142219839004;0.0155582024767833;2.613778016099559;156461.97113687015;156459.35735885406;0.01200588486972265;-31640.060221074276;0.060221074276341824;7.970928536399567;7.146360043286393e-05;0.28357898706086254;156430.57278091443;156427.9710087832;-2.601772131223697
10;89;79;168;Au;2530.0;400;7.688;2;*;;168;156493.5393629457;0.39961097049587996;1;-1;1291.584;7.65685518788944;1286.351671565426;0.031144812110559528;5.2323284345741286;156498.83379504475;156493.60146661015;-0.06210366444429383;2529.9379857229073;0.06201427709265772;7.6883696646693265;-0.00036966466932675246;0.5173436176488615;156458.9822215579;156453.68778945887;-5.294432099035475
43;106;63;169;Eu;-35660.0;500;7.991;3;8230;640;168;157386.8431399073;0.50021233369764;0;0;1350.479;7.97541182547119;1347.8445985046312;0.01558817452880934;2.63440149536882;157389.4238354624;157386.78943396703;0.05370594025589526;-35660.388772719234;0.3887727192341117;7.99068221337122;0.0003177866287797926;0.2949375864193932;157357.52583915534;157354.94514360023;-2.580695555108832
44;107;63;170;Eu;-30860.0;500;7.963;3;9989;707;169;158323.13723274376;0.50021233369764;1;-1;1353.71;7.946904899269851;1350.9738328758747;0.016095100730148637;2.736167124125359;158325.8600228067;158323.12385568258;0.013377061171922833;-30860.39965624349;0.39965624349133577;7.962921311404823;7.868859517667914e-05;0.2949375864193932;158293.96202649965;158291.2392364367;-2.7227900629513897
10;90;80;170;Hg;5415.0;302;7.671;2;*;;170;158359.41333911903;0.30180408960528;-1;1;1304.07;7.637788481766605;1298.424041900323;0.03321151823339541;5.6459580996770455;158365.1099215384;158359.4639634387;-0.0506243196723517;5415.706719015657;-0.7067190156567449;7.67129779011576;-0.0002977901157601437;0.5339958805479216;158324.76400136374;158319.06741894438;-5.696582419361221
43;107;64;171;Gd;-36210.0;500;7.99;3;7560;640;170;159249.2817658261;0.50021233369764;0;0;1366.29;7.9754829767693005;1363.8075890275504;0.0145170232306997;2.482410972449543;159251.80934176798;159249.32693079553;-0.04516496942960657;-36209.970293903156;-0.029706096844165586;7.990264122628291;-0.0002641226282911191;0.3065761233373353;159219.41198504716;159216.8844091053;-2.527575941872783
44;108;64;172;Gd;-32970.0;300;7.972;2;6720;583;171;160184.01560603883;0.29994110139783997;-1;1;1371.184;7.95871976013774;1368.8997987436912;0.013280239862260679;2.2842012563087337;160186.28255376744;160183.99835251112;0.017253527708817273;-32970.23380116388;0.23380116387852468;7.97189968879244;0.00010031120756082146;0.3065761233373353;160153.88519704662;160151.618249318;-2.2669477286108304
43;108;65;173;Tb;-36510.0;500;7.988;3;7230;640;172;161111.97003216468;0.50021233369764;0;0;1381.924;7.974339489540392;1379.5607316904877;0.013660510459608588;2.36326830951225;161114.40469593363;161112.04142762412;-0.07139545943937264;-36509.91139531149;-0.08860468851344194;7.988412690516985;-0.00041269051698478165;0.31849817453488416;161081.50826231332;161079.07359854438;-2.434663768945029
44;109;65;174;Tb;-31970.0;500;7.963;3;9160;707;173;162048.0042381462;0.50021233369764;1;-1;1385.5620000000001;7.94800966855542;1382.953682328643;0.014990331444580285;2.6083176713570992;162050.57716701104;162047.96884933967;0.03538880654377863;-31969.809133779334;-0.1908662206660665;7.962796616054377;0.0002033839456228037;0.31849817453488416;162017.68073339073;162015.1078045259;-2.5729288648290094
43;109;66;175;Dy;-36730.0;500;7.986;3;6570;640;174;162974.7384069962;0.50021233369764;0;0;1397.55;7.972039945446834;1395.106990453196;0.013960054553165513;2.443009546803978;162977.20693399943;162974.76392445265;-0.025517456437228248;-36729.74400379034;-0.25599620965658687;7.986145814036718;-0.00014581403671787285;0.3307073807784352;162943.81171063468;162941.34318363146;-2.4685270032205153
44;110;66;176;Dy;-33610.0;500;7.969;3;5780;707;175;163909.35208446954;0.50021233369764;-1;1;1402.544;7.957031392379929;1400.4375250588675;0.011968607620071126;2.1064749411325465;163911.44182110933;163909.3353461682;0.016738301346777007;-33610.170250445255;0.17025044525507838;7.968904896015044;9.510398495660155e-05;0.3307073807784352;163878.04659774457;163875.9568611048;-2.0897366397839505
43;110;67;177;Ho;-36280.0;500;7.98;3;6578;709;176;164838.1765260883;0.50021233369764;0;0;1412.46;7.968639613265484;1410.4492115479907;0.011360386734516226;2.010788452009365;164840.2132097332;164838.2024212812;-0.02589519289904274;-36279.83235169109;-0.16764830891042948;7.980146300524807;-0.00014630052480679723;0.3432074488814326;164806.31948748586;164804.28280384096;-2.0366836448956747
44;111;67;178;Ho;-32130.0;500;7.957;3;8130;778;177;165773.82043604038;0.50021233369764;1;-1;1416.346;7.944365420926871;1414.097044924983;0.01263457907312926;2.2489550750169656;165776.13079807177;165773.88184299675;-0.0614069563744124;-32130.026119611786;0.02611961178627098;7.957344982900926;-0.0003449829009261052;0.3432074488814326;165742.23707582444;165739.92671379304;-2.3103620313922875
43;111;68;179;Er;-36080.0;500;7.976;3;5821;640;178;166701.3650047606;0.50021233369764;0;0;1427.704;7.964190669294581;1425.59012980373;0.011809330705419008;2.1138701962699997;166703.420788306;166701.3069181097;0.058086650882614776;-36079.56111942039;-0.43888057961157756;7.975675493570477;0.00032450642952319697;0.3560021537004473;166669.02886181278;166666.9730782674;-2.055783545394661
44;112;68;180;Er;-33180.0;500;7.96;3;4990;640;179;167635.7588496255;0.50021233369764;-1;1;1432.8;7.950839400886862;1431.151092159635;0.009160599113138268;1.6489078403649273;167637.42524766564;167635.7763398253;-0.017490199796156958;-33179.81997450122;-0.18002549878292484;7.96009716777658;-9.71677765804202e-05;0.3560021537004473;167603.03332117244;167601.3669231323;-1.666398040135391
44;113;69;182;Tm;-31490.0;500;7.948;3;7410;640;181;169500.43678736963;0.50021233369764;1;-1;1446.536;7.936410548332864;1444.4267197965812;0.01158945166713643;2.109280203418848;169502.49811685723;169500.38883665382;0.0479507158161141;-31490.089670356872;0.08967035687237512;7.947736534528444;0.00026346547155675637;0.3690953401271314;169467.60828459976;169465.54695511216;-2.061329487594776
33;127;94;221;Pu;35930.0;300;7.576;1;*;;221;205896.12651268867;0.29994110139783997;0;0;1674.2959999999998;7.581703716153887;1675.5565212700092;-0.005703716153887761;-1.2605212700093489;205894.86109722612;205896.12161849614;0.00489419253426604;35929.59056867651;0.40943132348911604;7.575977854332433;2.2145667566420002e-05;0.8063471975831038;205847.63354305885;205848.8989585214;1.2654154625488445
34;128;94;222;Pu;35060.0;300;7.582;1;*;;222;206826.7506009158;0.29994110139783997;-1;1;1683.204;7.5902911490092455;1685.0446350800526;-0.008291149009245657;-1.840635080052607;206824.93840513163;206826.7790402117;-0.028439295885618776;35059.575075801215;0.4249241987854475;7.582128104936412;-0.00012810493641257636;0.8063471975831038;206777.71085096436;206779.52304674854;1.8121957841794938
35;129;94;223;Pu;36121.0;300;7.58;1;-6579;424;223;207759.30567641993;0.29994110139783997;0;0;1690.34;7.5908753691842925;1692.7652073280972;-0.010875369184292438;-2.425207328097258;207756.78325459914;207759.20846192725;0.09721449267817661;36120.546859933536;0.4531400664636749;7.5795640605709345;0.00043593942906561267;0.8063471975831038;207709.55570043187;207712.07812225266;2.522421820787713
33;128;95;223;Am;42700.0;300;7.547;1;*;;223;207765.88481927454;0.29994110139783997;0;0;1682.981;7.557141704355719;1685.2426000713253;-0.010141704355719483;-2.261600071325347;207763.52351525336;207765.7851153247;0.0997039498470258;42699.689714523236;0.31028547676396556;7.546552897085887;0.00044710291411309555;0.8288269703860204;207715.8074419082;207718.16874592938;2.361304021178512
36;130;94;224;Pu;35280.0;300;7.586;1;-7980;500;224;208689.95957245838;0.29994110139783997;-1;1;1699.2640000000001;7.597938736923661;1701.9382770709;-0.011938736923660542;-2.6742770708999615;208687.17560657192;208689.84988364283;0.10968881554435939;35280.339178381444;-0.3391783814440714;7.585510317787729;0.000489682212271525;0.8063471975831038;208639.94805240465;208642.7320182911;2.783965886454098
34;129;95;224;Am;43260.0;400;7.546;2;*;;224;208697.93968244494;0.39961097049587996;1;-1;1690.304;7.558914662831981;1693.1968844743637;-0.012914662831980728;-2.8928844743636546;208695.13465256587;208698.02753704024;-0.08785459530190565;43260.44916492358;-0.4491649235787918;7.546392208014757;-0.00039220801475714495;0.8288269703860204;208647.4185792207;208650.22360909978;2.8050298790622037
37;131;94;225;Pu;36300.0;300;7.583;1;-6090;500;225;209622.47366222195;0.29994110139783997;0;0;1706.175;7.597134054821791;1709.355162334903;-0.014134054821790976;-3.180162334903116;209619.3241430235;209622.5043053584;-0.030643136444268748;36300.32522194766;-0.32522194766352186;7.583136191717478;-0.00013619171747780712;0.8063471975831038;209572.09658885622;209575.24610805468;3.1495191984577104
35;130;95;225;Am;42390.0;400;7.553;2;*;;225;209628.56377067207;0.39961097049587996;0;0;1699.425;7.567105754025413;1702.598794655718;-0.014105754025413475;-3.173794655717984;209625.29816410007;209628.4719587558;0.09181191626703367;42390.43367207476;-0.43367207475967007;7.552591947038762;0.00040805296123824775;0.8288269703860204;209577.5820907549;209580.8476973269;3.2656065720075276
38;132;94;226;Pu;35630.0;200;7.588;1;-7340;361;226;210553.29709018726;0.20027123229979998;-1;1;1714.888;7.602749834726921;1718.2214626482842;-0.014749834726920596;-3.3334626482842395;210550.02326442566;210553.35672707393;-0.059636886668158695;35629.64946726819;0.3505327318125637;7.588263880029533;-0.0002638800295331478;0.8063471975831038;210502.7957102584;210506.06953602;3.2738257616001647
36;131;95;226;Am;42970.0;300;7.552;1;*;;226;210560.63726372458;0.29994110139783997;1;-1;1706.752;7.567463783651362;1710.2468151052078;-0.015463783651362029;-3.494815105207863;210557.21556536615;210560.71038047134;-0.0731167467602063;42969.823004581885;0.17699541811452946;7.552323525428177;-0.0003235254281772626;0.8288269703860204;210509.499492021;210512.92119037942;3.421698358433787
37;132;95;227;Am;42180.0;200;7.558;1;*;;227;211491.34146044464;0.20027123229979998;0;0;1715.666;7.574182561714324;1719.3394415091516;-0.016182561714324528;-3.673441509151644;211487.68836067774;211491.3618021869;-0.020341742259915918;42179.91600463605;0.08399536395154428;7.558089611199372;-8.961119937200834e-05;0.8288269703860204;211439.97228733258;211443.62538709948;3.653099766903324
38;133;95;228;Am;42850.0;200;7.557;1;*;;228;212423.5053084252;0.20027123229979998;1;-1;1722.996;7.573198518578564;1726.6892622359126;-0.01619851857856336;-3.6932622359124707;212419.90396166654;212423.59722390244;-0.09191547724185511;42849.6602651877;0.33973481230350444;7.557403138058138;-0.00040313805813774195;0.8288269703860204;212372.18788832138;212375.78923508004;3.601346758659929
42;143;101;244;Md;75597.0;374;7.438;2;*;;244;227360.1585746556;0.37446062969544;1;-1;1814.8719999999998;7.446353500351436;1816.9102540857505;-0.008353500351436338;-2.038254085750623;227358.03563765017;227360.07389173593;0.0846829196671024;75597.26697559508;-0.26697559507738333;7.4376529388538355;0.00034706114616422923;0.9730977181452528;227307.39784134863;227309.52077835405;2.122937005420681
62;169;107;276;Bh;138950.0;600;7.265;2;765;937;276;257231.3226706778;0.5998822027956799;1;-1;2005.1399999999999;7.2952779035208035;2013.4967013717417;-0.03027790352080384;-8.356701371741792;257222.84860564664;257231.20530701836;0.11736365943215787;138950.04395778273;-0.04395778273465112;7.2645747693499345;0.000425230650065167;1.1345777820194194;257169.30629570482;257177.78036073598;8.474065031157807
63;170;107;277;Bh;141100.0;600;7.26;2;-275;748;277;258164.9666627892;0.5998822027956799;0;0;2011.02;7.292980563817015;2020.1556161773133;-0.03298056381701553;-9.135616177313295;258155.75511255662;258164.89072873394;0.07593405526131392;141099.9323491943;0.06765080569311976;7.259725869836564;0.00027413016343569296;1.1345777820194194;258102.2128026148;258111.4243528474;9.211550232575973
64;171;107;278;Bh;144370.0;400;7.251;1;1150;500;278;259099.73124230735;0.39961097049587996;1;-1;2015.778;7.285133767071663;2025.2671872459223;-0.034133767071662824;-9.489187245922267;259090.20896320356;259099.6981504495;0.03309185785474256;144370.4081473582;-0.40814735819003545;7.250880964540059;0.00011903545994140785;1.1345777820194194;259036.66665326175;259046.18893236553;9.52227910378133
62;170;108;278;Hs;143220.0;300;7.252;1;-2547;652;278;259098.58084708927;0.29994110139783997;-1;1;2016.056;7.283643665701485;2024.8529390650128;-0.03164366570148491;-8.796939065012793;259089.8408647819;259098.6378038469;-0.0569567576458212;143220.01292925622;-0.012929256219649687;7.2522048804232275;-0.00020488042322774902;1.1632793519763773;259035.81625745937;259044.55623976674;8.739982307364698
63;171;108;279;Hs;146500.0;600;7.243;2;-1085;900;279;260033.35474154842;0.5998822027956799;0;0;2020.797;7.276508849435442;2030.1459689924882;-0.03350884943544141;-9.348968992488153;260024.11325656998;260033.46222556249;-0.10748401406453922;146499.80366843377;0.19633156622876413;7.243385247362208;-0.00038524736220768574;1.1632793519763773;259970.08864924745;259979.3301342259;9.241484978439985
64;172;108;280;Hs;148420.0;600;7.239;2;-2090;848;280;260966.76865461623;0.5998822027956799;-1;1;2026.92;7.274181418124087;2036.7707970747442;-0.03518141812408704;-9.85079707474415;260957.05385020332;260966.90464727805;-0.13599266181699932;148419.61301622496;0.38698377503897063;7.239485688077964;-0.0004856880779637862;1.1632793519763773;260903.0292428808;260912.7440472937;9.714804412913509
62;171;109;280;Mt;150510.0;600;7.229;2;190;958;280;260968.85892738495;0.5998822027956799;1;-1;2024.1200000000001;7.261335011610618;2033.1738032509732;-0.032335011610618025;-9.053803250973033;260959.8684974245;260968.92230067548;-0.06337329052621499;150509.88578493719;0.11421506281476468;7.229226333180434;-0.00022633318043396855;1.1925134253433824;260905.36212522464;260914.3525551851;8.990429960453184
63;172;109;281;Mt;152400.0;600;7.225;2;-873;776;281;261902.24303264142;0.5998822027956799;0;0;2030.225;7.2597118706423025;2039.979035650487;-0.034711870642302856;-9.75403565048714;261892.62868674053;261902.38272239102;-0.1396897496015299;152399.88732143166;0.11267856834456325;7.225497116546645;-0.0004971165466454153;1.1925134253433824;261838.12231454067;261847.73666044156;9.61434590088902
64;173;109;282;Mt;155455.0;447;7.218;2;665;538;282;262836.7924370216;0.44711716978559995;1;-1;2035.4759999999999;7.2526516201431255;2045.2477568803613;-0.034651620143125506;-9.771756880361409;262826.9253872262;262836.69714410655;0.09529291506623849;155455.18798159703;-0.18798159703146666;7.217662081861553;0.00033791813844707974;1.1925134253433824;262772.41901502636;262782.28606482176;9.867049795400817
62;172;110;282;Ds;154790.0;300;7.217;1;-2952;660;282;262836.1273502316;0.29994110139783997;-1;1;2035.194;7.248963824764414;2044.2077985835647;-0.031963824764414284;-9.013798583564721;262827.18299892044;262836.196797504;-0.06944727239897475;154790.1011915787;-0.10119157869485207;7.217246266923463;-0.00024626692346352286;1.2222884333156043;262772.1954027778;262781.13975408894;8.944351311132777
63;173;110;283;Ds;157830.0;500;7.21;2;-1550;843;283;263770.660919212;0.50021233369764;0;0;2040.43;7.242600288387351;2049.6558816136203;-0.03260028838735085;-9.225881613620231;263761.30033760594;263770.52621921955;0.13469999242806807;157829.56645196784;0.43354803216061555;7.209524028295283;0.0004759717047173595;1.2222884333156043;263706.3127414633;263715.67332306935;9.360581606044434
64;174;110;284;Ds;159460.0;500;7.207;2;-2510;707;284;264703.7851376135;0.50021233369764;-1;1;2046.788;7.2409369965219295;2056.426107012228;-0.03393699652192961;-9.63810701222792;264694.0955339229;264703.7336409351;0.05149667838122696;159459.68113349224;0.31886650776141323;7.206818673667674;0.00018132633232603723;1.2222884333156043;264639.10793778027;264648.79754147085;9.689603690581862
62;173;111;284;Rg;161970.0;500;7.195;2;-445;912;284;264706.29551422305;0.50021233369764;1;-1;2043.38;7.226158421111405;2052.228991595639;-0.031158421111404877;-8.848991595638836;264697.5103027369;264706.3592943325;-0.06378010945627466;161970.05774303345;-0.05774303345242515;7.195224577850214;-0.0002245778502141249;1.2526129614737382;264642.04203217174;264650.8272436579;8.785211486159824
63;174;111;285;Rg;163730.0;600;7.192;2;-1357;785;285;265639.549210305;0.5998822027956799;0;0;2049.7200000000003;7.225184379382795;2059.1775481240966;-0.03318437938279484;-9.45754812409632;265630.12716792396;265639.5847160481;-0.03550574311520904;163729.65010496575;0.34989503424731083;7.192124581554692;-0.00012458155469197152;1.2526129614737382;265574.6588973588;265584.0809397398;9.4220423810184
64;175;111;286;Rg;166510.0;458;7.185;2;61;836;286;266573.8238239245;0.4582950990302399;1;-1;2054.91;7.218881867161939;2064.6002140083147;-0.03388186716193964;-9.690214008314797;266564.2699237554;266573.9601377637;-0.13631383917527273;166510.16000453915;-0.1600045391533058;7.185476621815209;-0.0004766218152090218;1.2526129614737382;266508.8016531902;266518.3555533594;9.553900169150438
62;174;112;286;Cn;166450.0;700;7.183;2;-3507;915;286;266573.76327680785;0.6995520718937199;-1;1;2054.3379999999997;7.213094667745995;2062.9450749753546;-0.03009466774599545;-8.607074975354863;266565.14271618566;266573.74979116104;0.013485646806657314;166449.61288784433;0.3871121556730941;7.182952847388749;4.715261125110004e-05;1.2834957518607772;266509.1943294602;266517.8148900824;8.620560622191988
63;175;112;287;Cn;169370.0;700;7.176;2;-2085;995;287;267508.177614543;0.6995520718937199;0;0;2059.512;7.207474052231508;2068.545052990443;-0.03147405223150823;-9.033052990442684;267499.1081598862;267508.14121287665;0.03640166635159403;169369.8469029936;0.15309700640500523;7.175873164925562;0.0001268350744378921;1.2834957518607772;267443.15977316076;267452.22922781756;9.069454656797461
64;176;112;288;Cn;170930.0;700;7.174;2;-3039;989;288;268441.2319708867;0.6995520718937199;-1;1;2066.112;7.206450473979905;2075.4577365062128;-0.03245047397990497;-9.345736506212688;268431.760898086;268441.1066345922;0.12533629452809691;170930.09952670356;-0.09952670356142335;7.173564804532968;0.00043519546703230105;1.2834957518607772;268375.81251136056;268385.28358416125;9.471072800690308
62;175;113;288;Nh;173970.0;700;7.16;2;-947;1035;288;268444.27143614716;0.6995520718937199;1;-1;2062.08;7.18982778887592;2070.670403196265;-0.02982778887592019;-8.590403196265015;268435.76588479336;268444.3562879896;-0.0848518424318172;173969.56478714567;0.43521285432507284;7.160294624452945;-0.00029462445294470285;1.3149457050630782;268379.33794907044;268387.84350042423;8.505551353795454
63;176;113;289;Nh;175550.0;500;7.158;2;-1915;715;289;269377.34628536116;0.50021233369764;0;0;2068.6620000000003;7.189478862776116;2077.7593913422975;-0.031478862776115335;-9.097391342297215;269368.24231836287;269377.33970970515;0.006575656007044017;175550.3102811387;-0.31028113869251683;7.157977246865066;2.2753134934383468e-05;1.3149457050630782;269311.81438263995;269320.91834963823;9.103966998285614
64;177;113;290;Nh;178315.0;469;7.152;2;-416;843;290;270311.60506358097;0.46854153417115996;1;-1;2074.08;7.18390656539412;2083.332903964295;-0.03190656539412018;-9.252903964295001;270302.23422745644;270311.4871314207;0.1179321602685377;178314.98478098886;0.015219011140288785;7.151593337378441;0.0004066626215593061;1.3149457050630782;270245.8062917335;270255.17712785804;9.370836124522611
62;176;114;290;Fl;178731.0;700;7.147;2;-4061;917;290;270312.0205099513;0.70048356599744;-1;1;2072.63;7.176112811295139;2081.0727152755903;-0.029112811295139096;-8.442715275590217;270303.7120695426;270312.1547848182;-0.1342748668976128;178730.43115125803;0.5688487419683952;7.147463016782422;-0.00046301678242155475;1.3469718822957453;270246.8051610462;270255.1136014549;8.308440408669412
63;177;114;291;Fl;181500.0;700;7.141;2;-2680;1015;291;271246.2839456416;0.6995520718937199;0;0;2078.031;7.171208028711571;2086.821536355067;-0.03020802871157091;-8.790536355067161;271237.5286701786;271246.31920653366;-0.035260892065707594;181499.76312161505;0.2368783849524334;7.1411211714504566;-0.00012117145045653643;1.3469718822957453;271180.6217616822;271189.3770371452;8.755275462986901
62;177;115;292;Mc;186600.0;700;7.124;2;-1533;1035;292;272182.8779795795;0.6995520718937199;1;-1;2080.208;7.1524171785046375;2088.505816123354;-0.028417178504637874;-8.297816123354096;272174.6274655233;272182.92528164666;-0.04730206716340035;186599.69333947264;0.30666052736341953;7.124161993380643;-0.000161993380642933;1.3795835074923637;272117.24216970144;272125.4926837576;8.250514056184329
